file,split,zone_raw,color_raw,defect_code,bbox_cx,bbox_cy,bbox_area,match_level,distance,defect_id,inspection_id,dd_defect_type,dd_zone,dd_color,dd_severity,dd_rework,dd_rework_min,dd_area_mm2,dd_x_mm,dd_y_mm,dd_confidence
hood_blue_000667,train,hood,blue,SCR,0.40625,0.529861,0.025994,exact_3,0.0708,DEF0000160893,INS0000465439,SCR,HOOD,ABP,MINOR,N,15,456.85,855.6,491.3,0.9811
hood_bronze_000235,train,hood,bronze,PDR,0.464844,0.444444,0.003437,exact_2,0.0517,DEF0000131937,INS0002506000,PDR,HOOD,YW6,MINOR,N,25,332.35,943.5,590.1,0.8651
hood_bronze_000235,train,hood,bronze,DNT,0.302344,0.634722,0.016684,exact_2,0.0479,DEF0000078775,INS0001846781,DNT,HOOD,YW6,MAJOR,Y,45,461.64,594.7,509.0,0.8813
hood_bronze_000376,train,hood,bronze,DNT,0.828906,0.747222,0.005317,exact_2,0.0436,DEF0000014739,INS0001293079,DNT,HOOD,P2W,MAJOR,Y,45,85.51,1827.9,662.8,0.9525
hood_bronze_000376,train,hood,bronze,DNT,0.382031,0.470833,0.008025,exact_2,0.0392,DEF0000111420,INS0002337668,DNT,HOOD,ABP,MAJOR,Y,45,194.4,854.8,360.6,0.9569
hood_bronze_000497,train,hood,bronze,SCR,0.492578,0.802778,0.010391,exact_2,0.035,DEF0000022347,INS0002516380,SCR,HOOD,ABP,MINOR,Y,15,263.05,1043.0,657.0,0.9796
hood_bronze_000552,train,hood,bronze,SCR,0.414453,0.804167,0.010968,exact_2,0.0162,DEF0000029170,INS0002311471,SCR,HOOD,P2W,MINOR,N,15,286.93,814.6,670.3,0.8925
hood_bronze_000673,train,hood,bronze,PBB,0.244922,0.701389,0.004277,exact_2,0.0325,DEF0000122687,INS0000775807,PBB,HOOD,R4M,MINOR,N,30,197.93,512.1,643.3,0.9667
hood_bronze_000673,train,hood,bronze,ORG,0.914062,0.509722,0.017778,exact_2,0.0335,DEF0000044825,INS0000879160,ORG,HOOD,B3L,MINOR,N,20,471.7,1992.8,447.3,0.9673
hood_gray_000012,train,hood,gray,PDR,0.257031,0.447917,0.002767,exact_3,0.0923,DEF0000071024,INS0001464467,PDR,HOOD,YW6,MINOR,N,25,230.63,333.5,573.8,0.8693
hood_gray_000012,train,hood,gray,DST,0.286328,0.377083,0.00364,exact_3,0.0859,DEF0000084925,INS0001955328,DST,HOOD,YW6,MINOR,N,10,342.42,830.8,306.4,0.9416
hood_gray_000036,train,hood,gray,SCR,0.153125,0.3125,0.005135,exact_3,0.1174,DEF0000111004,INS0002181827,SCR,HOOD,YW6,MINOR,Y,15,68.7,164.1,273.1,0.9818
hood_gray_000153,train,hood,gray,GAP,0.492578,0.266667,0.03503,exact_3,0.2715,DEF0000155686,INS0002201246,GAP,HOOD,YW6,CRITICAL,Y,60,476.15,481.8,216.2,0.8984
hood_gray_000206,train,hood,gray,ORG,0.732031,0.490278,0.011736,exact_3,0.1418,DEF0000169750,INS0002074456,ORG,HOOD,YW6,MINOR,N,20,276.06,1774.0,411.8,0.8724
hood_gray_000206,train,hood,gray,DST,0.733594,0.536111,0.002483,exact_3,0.0925,DEF0000024889,INS0001856190,DST,HOOD,YW6,MINOR,N,10,73.53,1410.6,537.2,0.8927
hood_gray_000206,train,hood,gray,PBB,0.401953,0.774306,0.005598,exact_3,0.101,DEF0000158461,INS0002015915,PBB,HOOD,YW6,MINOR,Y,30,384.46,783.7,627.9,0.9458
hood_gray_000214,train,hood,gray,SCR,0.507031,0.592361,0.004894,exact_3,0.0712,DEF0000079857,INS0002185896,SCR,HOOD,YW6,MINOR,N,15,146.74,977.2,492.5,0.9459
hood_gray_000286,train,hood,gray,DNT,0.527344,0.781944,0.012192,exact_3,0.1695,DEF0000115747,INS0000069557,DNT,HOOD,YW6,MAJOR,Y,45,304.0,903.0,744.3,0.9178
hood_gray_000298,train,hood,gray,SCR,0.382422,0.4625,0.016257,exact_3,0.0649,DEF0000130811,INS0000427418,SCR,HOOD,YW6,MINOR,N,15,363.19,604.8,391.9,0.912
hood_gray_000339,train,hood,gray,PBB,0.133984,0.273611,0.005701,exact_3,0.0984,DEF0000011758,INS0000349731,PBB,HOOD,YW6,MINOR,N,30,385.47,209.9,231.8,0.8765
hood_gray_000339,train,hood,gray,DNT,0.404687,0.168056,0.015625,exact_3,0.186,DEF0000073914,INS0000426896,DNT,HOOD,YW6,MAJOR,Y,45,435.85,590.5,50.6,0.8853
hood_gray_000367,train,hood,gray,SCR,0.625,0.593056,0.004119,exact_3,0.1108,DEF0000162067,INS0000856527,SCR,HOOD,YW6,MINOR,N,15,105.45,1170.9,469.2,0.9313
hood_gray_000427,train,hood,gray,GAP,0.742188,0.519444,0.013373,exact_3,0.051,DEF0000003809,INS0002415750,GAP,HOOD,YW6,CRITICAL,Y,60,68.17,1963.0,499.1,0.9257
hood_gray_000427,train,hood,gray,ORG,0.601562,0.859722,0.010421,exact_3,0.0648,DEF0000013714,INS0000708524,ORG,HOOD,YW6,MINOR,Y,20,255.47,1218.2,773.9,0.9768
hood_gray_000427,train,hood,gray,SCR,0.89375,0.700694,0.013809,exact_3,0.0936,DEF0000081467,INS0002281578,SCR,HOOD,YW6,MINOR,N,15,309.78,1869.6,623.8,0.9417
hood_gray_000562,train,hood,gray,SCR,0.416406,0.553472,0.01168,exact_3,0.0695,DEF0000144755,INS0002877838,SCR,HOOD,YW6,MINOR,N,15,278.23,945.0,470.5,0.9556
hood_gray_000577,train,hood,gray,SCR,0.862109,0.775694,0.005759,exact_3,0.0972,DEF0000140954,INS0001935745,SCR,HOOD,YW6,MINOR,N,15,184.87,1989.8,604.0,0.8836
hood_gray_000577,train,hood,gray,DNT,0.628906,0.340278,0.014102,exact_3,0.1087,DEF0000160810,INS0001776801,DNT,HOOD,YW6,MAJOR,Y,45,420.59,1434.2,325.9,0.8585
hood_gray_000577,train,hood,gray,DNT,0.358594,0.672222,0.006944,exact_3,0.0366,DEF0000096827,INS0002986307,DNT,HOOD,YW6,MAJOR,Y,45,158.85,671.7,579.7,0.9139
hood_gray_000633,train,hood,gray,PBB,0.798438,0.798611,0.003021,exact_3,0.1513,DEF0000002804,INS0000097781,PBB,HOOD,YW6,MINOR,N,30,34.16,1856.0,646.1,0.8992
hood_gray_000658,train,hood,gray,PBB,0.170313,0.892361,0.002767,exact_3,0.1672,DEF0000138997,INS0002171629,PBB,HOOD,YW6,MINOR,N,30,74.28,379.7,675.5,0.9532
hood_green_000002,train,hood,green,DNT,0.54375,0.784722,0.011736,exact_2,0.0372,DEF0000167946,INS0002687994,DNT,HOOD,ABP,MAJOR,Y,45,333.57,1255.0,753.1,0.9536
hood_green_000097,train,hood,green,GAP,0.512891,0.540278,0.013826,exact_2,0.0788,DEF0000034913,INS0001897193,GAP,HOOD,TW3,CRITICAL,Y,60,88.29,1233.7,601.1,0.9754
hood_green_000103,train,hood,green,PBB,0.151562,0.849306,0.003292,exact_2,0.0586,DEF0000099361,INS0002828192,PBB,HOOD,B3L,MINOR,N,30,95.72,441.9,755.5,0.9179
hood_green_000103,train,hood,green,CRK,0.629297,0.485417,0.0104,exact_2,0.1038,DEF0000006918,INS0002573683,CRK,HOOD,YW6,CRITICAL,Y,90,143.02,1103.8,332.8,0.867
hood_green_000179,train,hood,green,ORG,0.092188,0.252778,0.006601,exact_2,0.0677,DEF0000082711,INS0000882871,ORG,HOOD,SSS,MINOR,N,20,88.86,257.4,172.3,0.9194
hood_green_000200,train,hood,green,DNT,0.517969,0.233333,0.006601,exact_2,0.04,DEF0000074159,INS0002340332,DNT,HOOD,P2W,MAJOR,Y,45,143.17,1136.6,191.6,0.9198
hood_green_000200,train,hood,green,GAP,0.711328,0.5,0.012587,exact_2,0.0506,DEF0000149544,INS0000510309,GAP,HOOD,P2W,CRITICAL,Y,60,43.29,1864.9,445.5,0.9641
hood_green_000200,train,hood,green,PBB,0.146484,0.207639,0.005307,exact_2,0.0402,DEF0000087508,INS0000465154,PBB,HOOD,SWP,MINOR,Y,30,357.14,377.6,127.2,0.9363
hood_green_000284,train,hood,green,SCR,0.659375,0.340972,0.007474,exact_2,0.0356,DEF0000149258,INS0001158235,SCR,HOOD,P2W,MINOR,N,15,217.53,1509.6,314.5,0.9417
hood_green_000441,train,hood,green,CRK,0.565625,0.372222,0.016589,exact_2,0.0758,DEF0000148749,INS0001939961,CRK,HOOD,SWP,CRITICAL,Y,90,303.67,1168.8,280.0,0.9597
hood_green_000472,train,hood,green,SCR,0.341797,0.277778,0.015336,exact_2,0.0309,DEF0000044739,INS0001015427,SCR,HOOD,B3L,MINOR,N,15,353.74,584.6,224.9,0.9684
hood_green_000506,train,hood,green,PDR,0.319531,0.245139,0.004134,exact_2,0.091,DEF0000103273,INS0000174166,PDR,HOOD,SWP,MINOR,N,25,426.16,514.8,266.7,0.9464
hood_green_000604,train,hood,green,DST,0.214453,0.336806,0.003031,exact_2,0.0488,DEF0000024439,INS0000686547,DST,HOOD,WC9,MINOR,Y,10,144.9,454.1,237.9,0.8547
hood_green_000604,train,hood,green,DST,0.313281,0.641667,0.003164,exact_2,0.0332,DEF0000066717,INS0001445642,DST,HOOD,B3L,MINOR,N,10,201.55,766.3,603.0,0.8636
hood_green_000604,train,hood,green,PBB,0.854688,0.375,0.001897,exact_2,0.0309,DEF0000006013,INS0001026769,PBB,HOOD,N5M,MINOR,N,30,25.69,1758.0,297.3,0.8669
hood_green_000635,train,hood,green,SCR,0.816016,0.710417,0.007347,exact_2,0.0113,DEF0000121966,INS0001877360,SCR,HOOD,N5M,MINOR,Y,15,214.13,1744.8,592.8,0.9707
hood_green_000635,train,hood,green,DST,0.713281,0.582639,0.004102,exact_2,0.0556,DEF0000061153,INS0000847314,DST,HOOD,B3L,MINOR,Y,10,459.86,1525.0,505.7,0.9363
hood_green_000785,train,hood,green,SCR,0.883203,0.83125,0.009411,exact_2,0.02,DEF0000075880,INS0001718241,SCR,HOOD,SSS,MINOR,Y,15,255.19,1959.1,707.7,0.8592
hood_green_000790,train,hood,green,DNT,0.38125,0.648611,0.013129,exact_2,0.0382,DEF0000001931,INS0001101303,DNT,HOOD,B3L,MAJOR,Y,45,375.09,732.7,558.3,0.8532
hood_green_000800,train,hood,green,PBB,0.605859,0.106944,0.005371,exact_2,0.0265,DEF0000139916,INS0000444959,PBB,HOOD,B3L,MINOR,Y,30,352.2,1325.9,71.0,0.9737
hood_navy_000086,train,hood,navy,DNT,0.080469,0.656944,0.013611,exact_2,0.0505,DEF0000096951,INS0000819651,DNT,HOOD,TW3,MAJOR,Y,45,394.38,191.9,561.9,0.8559
hood_navy_000241,train,hood,navy,SCR,0.637109,0.154167,0.003993,exact_2,0.0598,DEF0000096275,INS0001116191,SCR,HOOD,SWP,MINOR,N,15,82.63,1472.6,102.4,0.8872
hood_navy_000244,train,hood,navy,DNT,0.390625,0.261111,0.005017,exact_2,0.0612,DEF0000165248,INS0000497959,DNT,HOOD,B3L,MAJOR,Y,45,66.18,729.6,169.1,0.9153
hood_navy_000347,train,hood,navy,GAP,0.344141,0.49375,0.015001,exact_2,0.0651,DEF0000131088,INS0000994883,GAP,HOOD,W8Y,CRITICAL,Y,60,193.88,336.4,375.8,0.873
hood_pearl_white_000066,train,hood,white,DNT,0.194531,0.797222,0.010421,exact_3,0.0622,DEF0000123780,INS0000619118,DNT,HOOD,P2W,MAJOR,Y,45,262.99,394.5,772.1,0.8971
hood_pearl_white_000066,train,hood,white,SCR,0.391797,0.59375,0.013419,exact_3,0.0942,DEF0000129579,INS0001321290,SCR,HOOD,P2W,MINOR,Y,15,367.69,671.1,547.9,0.8962
hood_pearl_white_000066,train,hood,white,DNT,0.128906,0.572222,0.009588,exact_3,0.0875,DEF0000163421,INS0002759624,DNT,HOOD,P2W,MAJOR,Y,45,218.46,116.2,465.3,0.9737
hood_pearl_white_000233,train,hood,white,DNT,0.254688,0.534722,0.016684,exact_3,0.0387,DEF0000088253,INS0002374003,DNT,HOOD,P2W,MAJOR,Y,45,475.56,552.7,440.6,0.971
hood_pearl_white_000341,train,hood,white,GAP,0.573828,0.540972,0.016084,exact_3,0.0484,DEF0000074420,INS0002628605,GAP,HOOD,P2W,CRITICAL,Y,60,231.43,1584.4,579.7,0.9263
hood_pearl_white_000375,train,hood,white,GAP,0.476562,0.509722,0.028021,exact_3,0.0943,DEF0000100256,INS0000568358,GAP,HOOD,P2W,CRITICAL,Y,60,381.07,551.5,431.1,0.8635
hood_pearl_white_000415,train,hood,white,SCR,0.56875,0.105556,0.002734,exact_3,0.0422,DEF0000163549,INS0001550609,SCR,HOOD,P2W,MINOR,N,15,30.94,1199.9,113.8,0.8674
hood_pearl_white_000415,train,hood,white,DST,0.861328,0.860417,0.001967,exact_3,0.0755,DEF0000004204,INS0001386509,DST,HOOD,P2W,MINOR,Y,10,34.15,1713.1,764.2,0.893
hood_pearl_white_000557,train,hood,white,SCR,0.310547,0.76875,0.0196,exact_3,0.0355,DEF0000062021,INS0001521044,SCR,HOOD,P2W,MINOR,N,15,407.07,578.1,641.7,0.8531
hood_pearl_white_000628,train,hood,white,GAP,0.734766,0.489583,0.015967,exact_3,0.0662,DEF0000065821,INS0002484752,GAP,HOOD,P2W,CRITICAL,Y,60,249.5,1935.8,445.7,0.9448
hood_pearl_white_000665,train,hood,white,SCR,0.167578,0.759028,0.004767,exact_3,0.1005,DEF0000000148,INS0001439435,SCR,HOOD,P2W,MINOR,Y,15,83.2,117.9,653.5,0.9118
hood_pearl_white_000732,train,hood,white,DST,0.701172,0.890972,0.003393,exact_3,0.1211,DEF0000109041,INS0002553206,DST,HOOD,P2W,MINOR,N,10,198.29,1457.8,735.5,0.9114
hood_pearl_white_000732,train,hood,white,PDR,0.467187,0.222917,0.003483,exact_3,0.0892,DEF0000085997,INS0001425274,PDR,HOOD,P2W,MINOR,N,25,405.08,909.1,168.3,0.9091
hood_red_000114,train,hood,red,CRK,0.258984,0.581944,0.028088,exact_3,0.1723,DEF0000083159,INS0001553790,CRK,HOOD,R4M,CRITICAL,Y,90,460.73,498.4,612.1,0.9252
hood_red_000114,train,hood,red,DNT,0.628125,0.320833,0.005942,exact_3,0.1275,DEF0000109230,INS0000243920,DNT,HOOD,R4M,MAJOR,Y,45,161.05,1243.1,227.0,0.9365
hood_red_000117,train,hood,red,ORG,0.267969,0.504167,0.01,exact_3,0.163,DEF0000019495,INS0000306838,ORG,HOOD,R4M,MINOR,N,20,262.53,418.4,353.9,0.9247
hood_red_000117,train,hood,red,PBB,0.3875,0.522917,0.003216,exact_3,0.0435,DEF0000115472,INS0000326648,PBB,HOOD,R4M,MINOR,Y,30,66.75,764.4,409.7,0.9564
hood_red_000255,train,hood,red,DNT,0.332813,0.465278,0.006267,exact_3,0.0707,DEF0000019023,INS0001068520,DNT,HOOD,R4M,MAJOR,Y,45,93.07,778.0,404.1,0.9136
hood_red_000255,train,hood,red,PBB,0.578125,0.534028,0.00436,exact_3,0.1707,DEF0000155539,INS0000005196,PBB,HOOD,R4M,MINOR,Y,30,200.41,1531.2,410.2,0.9311
hood_red_000364,train,hood,red,PDR,0.30625,0.388194,0.001545,exact_3,0.2249,DEF0000165944,INS0000117649,PDR,HOOD,R4M,MINOR,N,25,64.89,939.2,508.0,0.9658
hood_red_000364,train,hood,red,GAP,0.523047,0.625,0.031871,exact_3,0.1514,DEF0000168800,INS0001894144,GAP,HOOD,R4M,CRITICAL,Y,60,469.28,1140.1,766.4,0.9502
hood_red_000419,train,hood,red,SCR,0.847266,0.721528,0.018044,exact_3,0.1519,DEF0000039131,INS0001473556,SCR,HOOD,R4M,MINOR,Y,15,413.2,1691.9,698.7,0.9021
hood_red_000632,train,hood,red,SCR,0.912109,0.95625,0.015381,exact_3,0.1721,DEF0000028072,INS0002122355,SCR,HOOD,R4M,MINOR,Y,15,310.02,1981.9,704.1,0.9433
hood_red_000699,train,hood,red,GAP,0.528906,0.265278,0.03342,exact_3,0.1471,DEF0000012009,INS0000202900,GAP,HOOD,R4M,CRITICAL,Y,60,478.1,1560.9,172.4,0.9875
hood_red_000699,train,hood,red,ORG,0.721094,0.554167,0.012192,exact_3,0.2095,DEF0000147687,INS0000055994,ORG,HOOD,R4M,MINOR,N,20,344.16,1390.8,668.5,0.966
hood_silver_000237,train,hood,silver,PDR,0.450781,0.420139,0.002962,exact_3,0.1646,DEF0000062330,INS0002928947,PDR,HOOD,SWP,MINOR,N,25,267.14,820.5,643.1,0.9396
hood_silver_000270,train,hood,silver,PDR,0.226562,0.505556,0.003103,exact_3,0.074,DEF0000010613,INS0000110345,PDR,HOOD,SWP,MINOR,Y,25,315.67,294.3,727.0,0.9691
hood_silver_000306,train,hood,silver,PBB,0.123828,0.550694,0.003499,exact_3,0.0863,DEF0000057835,INS0001453172,PBB,HOOD,SWP,MINOR,N,30,83.07,210.6,504.1,0.8907
hood_silver_000414,train,hood,silver,GAP,0.490625,0.695139,0.032813,exact_3,0.1142,DEF0000087480,INS0000782278,GAP,HOOD,SWP,CRITICAL,Y,60,412.77,805.7,768.1,0.8565
hood_silver_000613,train,hood,silver,DNT,0.620313,0.325,0.014102,exact_3,0.0544,DEF0000105686,INS0000148849,DNT,HOOD,SWP,MAJOR,Y,45,407.66,1261.0,226.8,0.9279
hood_silver_000630,train,hood,silver,ORG,0.803906,0.275,0.015625,exact_3,0.1115,DEF0000072856,INS0002303497,ORG,HOOD,SWP,MINOR,N,20,368.37,1760.7,204.3,0.8868
hood_white_000231,train,hood,white,DNT,0.53125,0.298611,0.008789,exact_3,0.0806,DEF0000153541,INS0001485906,DNT,HOOD,P2W,MAJOR,Y,45,243.16,1090.2,257.5,0.9078
hood_white_000354,train,hood,white,SCR,0.242969,0.682639,0.023014,exact_3,0.064,DEF0000014192,INS0001326787,SCR,HOOD,P2W,MINOR,N,15,449.53,401.4,613.7,0.8809
hood_white_000355,train,hood,white,PBB,0.378906,0.209028,0.007194,exact_3,0.0985,DEF0000061818,INS0001522596,PBB,HOOD,P2W,MINOR,N,30,483.05,590.9,74.7,0.8847
hood_white_000447,train,hood,white,ORG,0.275781,0.720833,0.009588,exact_3,0.123,DEF0000068199,INS0000109299,ORG,HOOD,P2W,MINOR,Y,20,156.02,499.2,702.4,0.9297
hood_white_000483,train,hood,white,SCR,0.90625,0.847222,0.020833,exact_3,0.0694,DEF0000031425,INS0001074332,SCR,HOOD,P2W,MINOR,N,15,407.2,1903.9,700.3,0.9876
hood_white_000483,train,hood,white,PBB,0.159766,0.580556,0.007031,exact_3,0.1063,DEF0000139204,INS0000042125,PBB,HOOD,P2W,MINOR,Y,30,484.23,285.1,564.3,0.883
hood_white_000503,train,hood,white,DNT,0.746875,0.644444,0.012192,exact_3,0.0719,DEF0000115370,INS0001161854,DNT,HOOD,P2W,MAJOR,Y,45,314.21,1634.5,566.9,0.9527
hood_white_000524,train,hood,white,ORG,0.775781,0.177778,0.012192,exact_3,0.1255,DEF0000009518,INS0002823381,ORG,HOOD,P2W,MINOR,Y,20,296.79,1385.5,143.4,0.8529
hood_white_000702,train,hood,white,DNT,0.778906,0.201389,0.005625,exact_3,0.0253,DEF0000046715,INS0000504641,DNT,HOOD,P2W,MAJOR,Y,45,103.6,1682.5,150.9,0.9117
hood_white_000702,train,hood,white,SCR,0.430859,0.145833,0.011122,exact_3,0.0139,DEF0000082979,INS0000175200,SCR,HOOD,P2W,MINOR,Y,15,294.27,923.8,109.5,0.9852
hood_white_000702,train,hood,white,DST,0.83125,0.411111,0.003516,exact_3,0.121,DEF0000024178,INS0002919243,DST,HOOD,P2W,MINOR,N,10,340.93,1881.7,336.1,0.9379
hood_white_000778,train,hood,white,ORG,0.417969,0.163889,0.008025,exact_3,0.1566,DEF0000094031,INS0002890276,ORG,HOOD,P2W,MINOR,Y,20,158.33,668.3,89.1,0.9254
rear_door_black_000037,train,rear_door,black,DST,0.095703,0.654167,0.004097,exact_3,0.0598,DEF0000161992,INS0002105284,DST,RD,B3L,MINOR,N,10,404.46,196.7,621.7,0.9155
rear_door_black_000037,train,rear_door,black,ORG,0.917188,0.779167,0.008025,exact_3,0.1181,DEF0000111108,INS0000797484,ORG,RD,B3L,MINOR,Y,20,176.55,1763.7,743.0,0.967
rear_door_black_000174,train,rear_door,black,SCR,0.4125,0.879167,0.002986,exact_3,0.0425,DEF0000043597,INS0002201100,SCR,RD,B3L,MINOR,N,15,35.57,759.6,732.7,0.8589
rear_door_black_000197,train,rear_door,black,DST,0.142969,0.495139,0.00334,exact_3,0.0998,DEF0000061986,INS0002823013,DST,RD,B3L,MINOR,N,10,233.22,476.3,459.3,0.9723
rear_door_black_000303,train,rear_door,black,DNT,0.7,0.626389,0.011289,exact_3,0.076,DEF0000082783,INS0002038606,DNT,RD,B3L,MAJOR,Y,45,287.93,1546.0,541.1,0.9682
rear_door_black_000322,train,rear_door,black,CRK,0.325,0.734722,0.0148,exact_3,0.0903,DEF0000095680,INS0002646752,CRK,RD,B3L,CRITICAL,Y,90,230.59,437.0,622.9,0.8635
rear_door_black_000417,train,rear_door,black,PBB,0.574219,0.374306,0.004119,exact_3,0.0756,DEF0000051048,INS0001361081,PBB,RD,B3L,MINOR,Y,30,166.16,1218.3,248.6,0.9263
rear_door_black_000449,train,rear_door,black,SCR,0.517969,0.340972,0.007387,exact_3,0.0379,DEF0000114450,INS0002233956,SCR,RD,B3L,MINOR,N,15,202.68,1031.1,292.5,0.9873
rear_door_black_000449,train,rear_door,black,PBB,0.108594,0.235417,0.005859,exact_3,0.0758,DEF0000157660,INS0002302400,PBB,RD,B3L,MINOR,N,30,378.84,114.9,111.4,0.9783
rear_door_black_000449,train,rear_door,black,SCR,0.547266,0.951389,0.012684,exact_3,0.1084,DEF0000031288,INS0001613202,SCR,RD,B3L,MINOR,N,15,307.44,1213.4,722.8,0.9432
rear_door_black_000459,train,rear_door,black,CRK,0.791016,0.878472,0.028189,exact_3,0.1009,DEF0000050138,INS0002670112,CRK,RD,B3L,CRITICAL,Y,90,422.84,1644.9,797.5,0.9217
rear_door_black_000502,train,rear_door,black,ORG,0.502344,0.361111,0.006944,exact_3,0.0787,DEF0000154132,INS0002129173,ORG,RD,B3L,MINOR,N,20,67.64,1146.1,236.4,0.9826
rear_door_black_000558,train,rear_door,black,GAP,0.526953,0.60625,0.029432,exact_3,0.1324,DEF0000157900,INS0001548328,GAP,RD,B3L,CRITICAL,Y,60,324.85,1553.1,715.0,0.9563
rear_door_black_000558,train,rear_door,black,DNT,0.11875,0.769444,0.006944,exact_3,0.0611,DEF0000089820,INS0002893815,DNT,RD,B3L,MAJOR,Y,45,141.68,116.1,734.2,0.8913
rear_door_black_000621,train,rear_door,black,SCR,0.130078,0.400694,0.013005,exact_3,0.0814,DEF0000148345,INS0000939366,SCR,RD,B3L,MINOR,N,15,287.16,151.3,330.0,0.9079
rear_door_black_000644,train,rear_door,black,CRK,0.362109,0.408333,0.007943,exact_3,0.0993,DEF0000039253,INS0000608957,CRK,RD,B3L,CRITICAL,Y,90,94.54,698.6,328.4,0.95
rear_door_black_000654,train,rear_door,black,SCR,0.749219,0.485417,0.025929,exact_3,0.0297,DEF0000033176,INS0002392901,SCR,RD,B3L,MINOR,Y,15,494.22,1625.0,419.8,0.9374
rear_door_black_000654,train,rear_door,black,SCR,0.409375,0.539583,0.02347,exact_3,0.0384,DEF0000100377,INS0001091035,SCR,RD,B3L,MINOR,N,15,479.22,807.9,474.8,0.8599
rear_door_black_000722,train,rear_door,black,PDR,0.813281,0.427778,0.004557,exact_3,0.1175,DEF0000005690,INS0000291779,PDR,RD,B3L,MINOR,N,25,457.0,1637.1,496.2,0.935
rear_door_blue_000031,train,rear_door,blue,SCR,0.098828,0.755556,0.004021,exact_3,0.1223,DEF0000032539,INS0002881310,SCR,RD,ABP,MINOR,Y,15,132.45,160.4,584.6,0.8638
rear_door_blue_000031,train,rear_door,blue,ORG,0.304688,0.255556,0.014102,exact_3,0.0675,DEF0000001370,INS0002409777,ORG,RD,ABP,MINOR,N,20,368.98,653.1,158.6,0.8513
rear_door_blue_000139,train,rear_door,blue,PBB,0.822656,0.223611,0.003255,exact_3,0.1642,DEF0000164913,INS0001553826,PBB,RD,ABP,MINOR,N,30,129.18,1963.3,79.3,0.87
rear_door_blue_000139,train,rear_door,blue,SCR,0.803516,0.25,0.014501,exact_3,0.1123,DEF0000164688,INS0002534319,SCR,RD,ABP,MINOR,N,15,299.26,1786.9,225.5,0.8783
rear_door_blue_000139,train,rear_door,blue,CRK,0.357422,0.729167,0.023872,exact_3,0.1943,DEF0000142990,INS0000948611,CRK,RD,ABP,CRITICAL,Y,90,352.93,448.7,572.0,0.8988
rear_door_blue_000243,train,rear_door,blue,PDR,0.8125,0.194444,0.001979,exact_3,0.1917,DEF0000170215,INS0000060404,PDR,RD,ABP,MINOR,N,25,123.95,1614.2,239.5,0.9517
rear_door_blue_000243,train,rear_door,blue,PBB,0.675,0.322917,0.004922,exact_3,0.0683,DEF0000126964,INS0002919746,PBB,RD,ABP,MINOR,N,30,337.34,1497.0,256.6,0.9362
rear_door_blue_000254,train,rear_door,blue,DNT,0.755469,0.731944,0.014102,exact_3,0.0766,DEF0000064403,INS0001267862,DNT,RD,ABP,MAJOR,Y,45,428.74,1583.7,667.0,0.861
rear_door_blue_000254,train,rear_door,blue,PDR,0.833594,0.425,0.001632,exact_3,0.1024,DEF0000153900,INS0002653706,PDR,RD,ABP,MINOR,N,25,40.75,1648.8,543.8,0.9815
rear_door_blue_000494,train,rear_door,blue,SCR,0.219141,0.477083,0.01766,exact_3,0.0891,DEF0000032633,INS0000063887,SCR,RD,ABP,MINOR,N,15,416.76,403.4,369.4,0.9379
rear_door_blue_000494,train,rear_door,blue,SCR,0.564063,0.897917,0.015877,exact_3,0.1149,DEF0000166052,INS0001562703,SCR,RD,ABP,MINOR,N,15,346.32,1111.7,697.5,0.8988
rear_door_blue_000570,train,rear_door,blue,GAP,0.514453,0.486111,0.032418,exact_3,0.095,DEF0000136436,INS0000337439,GAP,RD,ABP,CRITICAL,Y,60,489.1,1298.5,378.2,0.9282
rear_door_blue_000755,train,rear_door,blue,PBB,0.569141,0.291667,0.00416,exact_3,0.1745,DEF0000028179,INS0000785661,PBB,RD,ABP,MINOR,N,30,229.49,937.5,170.1,0.8979
rear_door_blue_000755,train,rear_door,blue,GAP,0.532422,0.379861,0.031846,exact_3,0.0434,DEF0000148943,INS0002616751,GAP,RD,ABP,CRITICAL,Y,60,423.4,1456.8,175.2,0.8742
rear_door_bronze_000069,train,rear_door,bronze,SCR,0.773047,0.51875,0.024498,exact_2,0.0481,DEF0000163936,INS0002687936,SCR,RD,SWP,MINOR,N,15,470.77,1575.8,462.4,0.8998
rear_door_bronze_000069,train,rear_door,bronze,GAP,0.501172,0.60625,0.026379,exact_2,0.0698,DEF0000161149,INS0001846542,GAP,RD,P2W,CRITICAL,Y,60,302.26,948.8,742.4,0.9584
rear_door_bronze_000081,train,rear_door,bronze,DNT,0.114844,0.356944,0.014102,exact_2,0.0278,DEF0000137308,INS0002929891,DNT,RD,B3L,MAJOR,Y,45,380.03,189.3,286.5,0.9359
rear_door_bronze_000081,train,rear_door,bronze,CRK,0.526563,0.563889,0.015972,exact_2,0.0481,DEF0000104124,INS0001122249,CRK,RD,ABP,CRITICAL,Y,90,294.27,965.5,449.5,0.8953
rear_door_bronze_000283,train,rear_door,bronze,DNT,0.242969,0.358333,0.006267,exact_2,0.0505,DEF0000079025,INS0001482334,DNT,RD,P2W,MAJOR,Y,45,132.81,504.5,265.4,0.8919
rear_door_bronze_000358,train,rear_door,bronze,DST,0.669922,0.781944,0.003581,exact_2,0.0471,DEF0000123118,INS0001642955,DST,RD,ABP,MINOR,Y,10,315.28,1352.3,676.5,0.9787
